LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT PAYMENT NEXT MONTH,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,MARRIAGE_4
200000.0,34.0,-1.0,3.0,2.0,2.0,2.0,2.0,1587.0,1098.0,782.0,1166.0,700.0,1414.0,0.0,0.0,700.0,0.0,1200.0,0.0,0,0,1,1,0,0,0,0,1,0,0
160000.0,44.0,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-4.0,-4.0,3454.0,0.0,3312.0,0.0,0.0,3458.0,0.0,3312.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0
220000.0,38.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,7311.0,5590.0,1066.0,2404.0,1338.0,19082.0,0.0,1066.0,2404.0,0.0,19082.0,4421.0,0,1,0,1,0,0,0,0,1,0,0
350000.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,0,0,1,1,0,0,0,1,0,0,0
30000.0,30.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1483.0,1378.0,2381.0,2967.0,1746.0,780.0,1378.0,2781.0,3067.0,35.0,780.0,3308.0,0,0,1,0,0,1,0,1,0,0,0
170000.0,31.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0
300000.0,39.0,0.0,0.0,2.0,2.0,2.0,2.0,37672.0,40743.0,41226.0,40263.0,42788.0,41947.0,4000.0,1446.0,0.0,3179.0,0.0,3462.0,0,0,1,0,0,1,0,1,0,0,0
50000.0,24.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1572.0,1572.0,1572.0,6561.0,5091.0,353.0,1572.0,1572.0,6561.0,102.0,353.0,27000.0,0,0,1,0,1,0,0,0,1,0,0
200000.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,170.0,3300.0,38526.0,-93.0,18681.0,12399.0,3318.0,42497.0,0.0,18774.0,12461.0,9526.0,0,1,0,1,0,0,0,0,1,0,0
200000.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,990.0,1000.0,6855.0,1500.0,9181.0,7443.0,1010.0,6855.0,1500.0,9181.0,7443.0,2009.0,0,1,0,1,0,0,0,1,0,0,0
140000.0,29.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0
80000.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1692.0,2694.0,1130.0,397.0,42857.0,41864.0,2702.0,1246.0,397.0,42860.0,7.0,118.0,0,1,0,0,1,0,0,1,0,0,0
110000.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,57861.0,47409.0,47743.0,45654.0,26525.0,22937.0,2191.0,1525.0,18236.0,1500.0,2000.0,1000.0,0,1,0,1,0,0,0,0,1,0,0
40000.0,28.0,2.0,2.0,3.0,2.0,2.0,2.0,31131.0,33815.0,33002.0,32173.0,34629.0,33940.0,3500.0,0.0,0.0,3000.0,0.0,2000.0,0,0,1,0,1,0,0,1,0,0,0
50000.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,44076.0,44406.0,45320.0,38446.0,36748.0,36827.0,1810.0,2500.0,2000.0,2000.0,1465.0,2000.0,0,0,1,0,1,0,0,0,0,1,0
90000.0,24.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,91272.0,91337.0,88129.0,76209.0,65295.0,27224.0,5000.0,3069.0,2028.0,2110.0,2142.0,39245.0,0,0,1,0,1,0,0,1,0,0,0
290000.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,117275.0,110481.0,107735.0,100195.0,84268.0,76356.0,3700.0,4005.0,4000.0,3000.0,2928.0,2000.0,0,0,1,0,1,0,0,1,0,0,0
150000.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,17444.0,19342.0,22000.0,24614.0,27200.0,30229.0,2500.0,3000.0,3000.0,3000.0,3500.0,5000.0,0,1,0,1,0,0,0,0,1,0,0
140000.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,141453.0,132415.0,130305.0,79775.0,74462.0,74954.0,8000.0,3100.0,3000.0,5417.0,0.0,500.0,0,0,1,0,1,0,0,0,1,0,0
160000.0,29.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0
500000.0,41.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,390.0,780.0,390.0,0.0,3280.0,2500.0,780.0,0.0,0.0,3280.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0
20000.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,15570.0,16996.0,18414.0,19843.0,19643.0,3300.0,2000.0,2000.0,2200.0,0.0,100.0,0.0,0,1,0,0,0,1,0,0,1,0,0
270000.0,33.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1481.0,3952.0,25237.0,44395.0,44741.0,45209.0,3952.0,22438.0,20000.0,1587.0,2000.0,4000.0,0,0,1,0,1,0,0,1,0,0,0
50000.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,48813.0,50789.0,49624.0,19880.0,20431.0,19559.0,5000.0,23000.0,838.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,0,1,0,0
80000.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,80088.0,81371.0,79183.0,64862.0,58651.0,55230.0,4791.0,2418.0,2118.0,2066.0,2150.0,3000.0,0,0,1,0,1,0,0,0,1,0,0
130000.0,25.0,1.0,2.0,2.0,2.0,0.0,0.0,4393.0,4178.0,10018.0,5353.0,5465.0,4559.0,0.0,6000.0,0.0,173.0,326.0,80.0,0,0,1,0,1,0,0,0,1,0,0
460000.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,305814.0,315479.0,328208.0,320056.0,326599.0,337552.0,15000.0,20065.0,12000.0,12070.0,17000.0,12400.0,0,0,1,0,1,0,0,0,1,0,0
20000.0,40.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,3135.0,2643.0,2454.0,2250.0,2296.0,4315.0,2000.0,2296.0,2296.0,2342.0,4315.0,2796.0,0,0,1,0,1,0,0,0,1,0,0
280000.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21251.0,33746.0,8689.0,41652.0,9031.0,14106.0,33840.0,8689.0,41652.0,9031.0,14106.0,6680.0,0,0,1,1,0,0,0,1,0,0,0
30000.0,46.0,0.0,0.0,0.0,0.0,0.0,-2.0,24794.0,25017.0,24117.0,23917.0,0.0,0.0,2000.0,1500.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0
50000.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,37159.0,30814.0,27382.0,28081.0,28578.0,29450.0,1500.0,1500.0,1153.0,1100.0,1346.0,960.0,0,0,1,0,1,0,0,1,0,0,0
20000.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,12685.0,13634.0,12115.0,12356.0,12623.0,13905.0,1188.0,1201.0,442.0,466.0,1500.0,421.0,0,0,1,0,0,1,0,1,0,0,0
140000.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,131335.0,128760.0,118310.0,120719.0,126470.0,124342.0,5864.0,5756.0,5868.0,9275.0,0.0,4712.0,0,0,1,0,1,0,0,0,1,0,0
150000.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,135748.0,136681.0,140019.0,143237.0,140658.0,143344.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,0,1,1,0,0,0,1,0,0,0
120000.0,26.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,942.0,780.0,390.0,390.0,390.0,150.0,780.0,0.0,390.0,390.0,150.0,780.0,0,0,1,1,0,0,0,0,1,0,0
150000.0,28.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0
70000.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,69997.0,41409.0,31450.0,29592.0,29703.0,19582.0,1700.0,3018.0,3338.0,3000.0,717.0,595.0,0,0,1,0,0,1,0,0,1,0,0
300000.0,35.0,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,5345.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,477.0,348.0,0,0,1,1,0,0,0,1,0,0,0
10000.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,9178.0,7692.0,9484.0,10004.0,10084.0,9936.0,1500.0,2257.0,1200.0,500.0,500.0,600.0,0,1,0,0,1,0,0,0,1,0,0
50000.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,49212.0,42376.0,20009.0,20877.0,19642.0,18769.0,1611.0,1700.0,1547.0,785.0,1000.0,888.0,0,0,1,0,0,1,0,1,0,0,0
230000.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,225800.0,228342.0,189966.0,142377.0,143828.0,143698.0,8440.0,6100.0,7000.0,5356.0,5400.0,5200.0,0,0,1,0,0,1,0,1,0,0,0
290000.0,35.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,2348.0,10421.0,566.0,12008.0,19820.0,17135.0,10421.0,566.0,12008.0,8012.0,343.0,2630.0,0,0,1,1,0,0,0,0,1,0,0
200000.0,26.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,299.0,-201.0,-201.0,-201.0,-201.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0
80000.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,80491.0,64868.0,51936.0,30165.0,30145.0,30085.0,2327.0,1687.0,1052.0,1076.0,1121.0,1237.0,0,0,1,0,1,0,0,0,1,0,0
100000.0,36.0,2.0,0.0,0.0,0.0,-2.0,-2.0,94796.0,51713.0,25272.0,0.0,0.0,0.0,2624.0,1000.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0
340000.0,30.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1933.0,2855.0,872.0,981.0,22936.0,8097.0,1000.0,872.0,981.0,22936.0,5000.0,5939.0,0,1,0,1,0,0,0,0,1,0,0
300000.0,42.0,1.0,-2.0,-2.0,-2.0,-1.0,3.0,-694.0,-694.0,0.0,0.0,694.0,394.0,0.0,694.0,0.0,694.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0
200000.0,32.0,1.0,2.0,2.0,-2.0,-2.0,-2.0,25830.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0
20000.0,40.0,0.0,0.0,2.0,3.0,2.0,2.0,12649.0,15526.0,16383.0,15831.0,15438.0,17371.0,3103.0,1408.0,0.0,0.0,2346.0,0.0,0,1,0,0,0,1,0,0,1,0,0
60000.0,42.0,0.0,0.0,0.0,0.0,0.0,2.0,60660.0,57718.0,38144.0,29542.0,30700.0,30064.0,3500.0,1731.0,2009.0,4121.0,0.0,1000.0,0,1,0,0,1,0,0,0,1,0,0
270000.0,39.0,0.0,0.0,0.0,-1.0,0.0,0.0,18221.0,5973.0,6511.0,49873.0,44658.0,40703.0,3005.0,3027.0,49935.0,5021.0,2004.0,5008.0,0,1,0,1,0,0,0,1,0,0,0
30000.0,29.0,1.0,2.0,0.0,0.0,0.0,0.0,24180.0,23498.0,24532.0,25517.0,25896.0,26282.0,0.0,1715.0,1700.0,1100.0,952.0,958.0,0,1,0,0,1,0,0,0,1,0,0
140000.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,7272.0,7906.0,8717.0,9046.0,9369.0,10165.0,1299.0,1500.0,1000.0,1000.0,1500.0,1000.0,0,1,0,0,0,1,0,1,0,0,0
180000.0,40.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,991.0,991.0,1316.0,325.0,1657.0,325.0,991.0,1316.0,0.0,1657.0,325.0,325.0,0,1,0,0,0,1,0,1,0,0,0
90000.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,55779.0,51886.0,52495.0,47727.0,44404.0,35768.0,2100.0,2166.0,1400.0,1534.0,1300.0,665.0,0,1,0,0,1,0,0,0,1,0,0
300000.0,29.0,0.0,0.0,0.0,0.0,0.0,-2.0,8857.0,8102.0,12214.0,27299.0,0.0,0.0,3000.0,5000.0,21312.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0
360000.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,272112.0,272444.0,256974.0,241226.0,241673.0,233157.0,10130.0,12649.0,8916.0,7725.0,8900.0,6956.0,0,0,1,1,0,0,0,0,1,0,0
600000.0,44.0,0.0,0.0,0.0,-1.0,0.0,0.0,140179.0,112498.0,82803.0,380337.0,368527.0,390197.0,5000.0,8340.0,380478.0,12625.0,60000.0,7000.0,0,0,1,0,0,1,0,0,1,0,0
70000.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,18757.0,19764.0,20539.0,23066.0,23684.0,24182.0,1625.0,1400.0,2882.0,1000.0,879.0,1033.0,0,1,0,0,1,0,0,1,0,0,0
10000.0,22.0,0.0,0.0,-1.0,0.0,0.0,-2.0,7418.0,8080.0,780.0,780.0,0.0,0.0,1000.0,780.0,0.0,600.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0
80000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,46239.0,46914.0,47918.0,47620.0,48571.0,48525.0,1754.0,2210.0,1700.0,1614.0,1600.0,1600.0,0,0,1,0,0,1,0,0,1,0,0
220000.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,217743.0,180357.0,183453.0,176900.0,118965.0,172907.0,7000.0,8000.0,8000.0,6000.0,60000.0,7000.0,0,1,0,0,1,0,0,1,0,0,0
420000.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,293402.0,297672.0,304702.0,311889.0,182087.0,185152.0,10433.0,12000.0,13302.0,7002.0,6500.0,7000.0,0,1,0,0,1,0,0,1,0,0,0
150000.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,7890.0,8958.0,780.0,7500.0,0.0,0.0,8958.0,780.0,7500.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0
20000.0,33.0,1.0,3.0,3.0,2.0,2.0,2.0,16180.0,16635.0,16082.0,15529.0,16525.0,16110.0,1000.0,0.0,0.0,1400.0,0.0,1504.0,0,0,1,1,0,0,0,0,1,0,0
150000.0,24.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1495.0,2053.0,0.0,0.0,0.0,0.0,2060.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0
100000.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,96821.0,98389.0,97831.0,93937.0,78063.0,79707.0,3589.0,3656.0,3677.0,2763.0,2787.0,2881.0,0,0,1,0,0,1,0,1,0,0,0
90000.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,83725.0,85996.0,87653.0,35565.0,30942.0,30835.0,3621.0,3597.0,1179.0,1112.0,1104.0,1143.0,0,1,0,0,1,0,0,0,1,0,0
240000.0,33.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0
90000.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,86826.0,87186.0,87526.0,88924.0,88735.0,87521.0,4000.0,3505.0,3962.0,2909.0,3107.0,3127.0,0,1,0,0,1,0,0,0,1,0,0
60000.0,26.0,1.0,-2.0,-2.0,-1.0,-1.0,0.0,-25.0,-25.0,-25.0,1901.0,38746.0,39178.0,0.0,0.0,2306.0,40367.0,1416.0,1419.0,0,0,1,0,1,0,0,0,1,0,0
120000.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,89197.0,87088.0,85280.0,83873.0,78945.0,80597.0,3072.0,3074.0,2887.0,2774.0,2871.0,3000.0,0,0,1,0,1,0,0,1,0,0,0
110000.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,81449.0,83241.0,84960.0,86045.0,88060.0,93394.0,4000.0,4000.0,3400.0,3400.0,7000.0,3450.0,0,0,1,0,1,0,0,0,1,0,0
500000.0,31.0,2.0,2.0,2.0,0.0,0.0,0.0,533142.0,504834.0,413844.0,305875.0,46420.0,14540.0,3089.0,14000.0,14000.0,1500.0,14000.0,2000.0,0,1,0,0,1,0,0,0,1,0,0
70000.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,68410.0,67449.0,66767.0,65528.0,47888.0,44198.0,2413.0,2605.0,2013.0,2003.0,1607.0,1606.0,0,0,1,0,1,0,0,0,1,0,0
60000.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,60381.0,39798.0,38344.0,37311.0,37428.0,38187.0,1639.0,1590.0,1500.0,1354.0,1377.0,1514.0,0,0,1,1,0,0,0,0,1,0,0
60000.0,23.0,0.0,0.0,0.0,2.0,2.0,0.0,58844.0,43427.0,30408.0,30632.0,30021.0,30445.0,2000.0,4300.0,1000.0,0.0,2000.0,1500.0,0,0,1,0,1,0,0,1,0,0,0
80000.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,79537.0,76226.0,49645.0,50235.0,47014.0,47575.0,2359.0,1745.0,1725.0,1704.0,1730.0,1677.0,0,1,0,0,1,0,0,1,0,0,0
170000.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,96565.0,62524.0,88390.0,63470.0,55890.0,51650.0,30580.0,50000.0,24517.0,14243.0,7852.0,4835.0,0,0,1,0,1,0,0,1,0,0,0
200000.0,48.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0
60000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,16313.0,10253.0,7735.0,6923.0,7035.0,9175.0,5000.0,3000.0,2000.0,2000.0,4000.0,800.0,0,0,1,1,0,0,0,0,1,0,0
70000.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,38579.0,43891.0,33798.0,25993.0,26263.0,26812.0,8958.0,1500.0,2000.0,1000.0,972.0,982.0,0,0,1,0,1,0,0,1,0,0,0
120000.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1336.0,-5.0,500.0,500.0,150.0,150.0,0.0,505.0,500.0,150.0,150.0,941.0,0,1,0,0,1,0,0,1,0,0,0
30000.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8301.0,9156.0,8983.0,8141.0,6422.0,5187.0,1191.0,1079.0,239.0,209.0,206.0,160.0,0,0,1,1,0,0,0,1,0,0,0
50000.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1261.0,1261.0,1665.0,1261.0,1261.0,390.0,1261.0,1665.0,1261.0,1261.0,390.0,390.0,0,1,0,0,1,0,0,0,1,0,0
150000.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8027.0,7121.0,10292.0,3141.0,7522.0,3929.0,7129.0,11000.0,3141.0,7531.0,3929.0,0.0,0,1,0,0,0,1,0,1,0,0,0
240000.0,35.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,4215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0
180000.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,899.0,2879.0,8750.0,9931.0,0.0,7760.0,2879.0,8750.0,9931.0,0.0,7760.0,3450.0,0,0,1,0,1,0,0,1,0,0,0
60000.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,57505.0,51934.0,40855.0,37742.0,29450.0,8850.0,1800.0,2000.0,2000.0,1400.0,200.0,600.0,0,1,0,0,0,0,0,0,1,0,0
70000.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,24510.0,25807.0,26578.0,27826.0,29712.0,30563.0,2000.0,1500.0,2000.0,2500.0,1500.0,1200.0,0,1,0,0,1,0,0,0,1,0,0
130000.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,122264.0,125756.0,129159.0,127727.0,130334.0,0.0,3541.0,3497.0,2875.0,2607.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0
180000.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,950.0,4369.0,9673.0,2861.0,12338.0,9124.0,4369.0,9673.0,3260.0,13959.0,3000.0,18396.0,0,0,1,1,0,0,0,0,1,0,0
180000.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,95917.0,85902.0,77013.0,69551.0,62960.0,59487.0,2986.0,3000.0,2367.0,3000.0,3554.0,5495.0,0,0,1,0,1,0,0,1,0,0,0
140000.0,33.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,7933.0,7283.0,8577.0,9452.0,11153.0,7933.0,2000.0,2000.0,1000.0,2000.0,1000.0,0,0,1,0,1,0,0,1,0,0,0
210000.0,47.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0
50000.0,35.0,1.0,2.0,2.0,2.0,0.0,0.0,18544.0,17954.0,21678.0,21032.0,21465.0,24103.0,0.0,4351.0,0.0,784.0,3000.0,0.0,0,0,1,0,1,0,0,0,1,0,0
130000.0,51.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,99.0,0.0,0.0,0.0,2353.0,0.0,0.0,0.0,0.0,2353.0,0.0,0.0,0,0,1,0,1,0,0,1,0,0,0
360000.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,130640.0,120058.0,110795.0,101668.0,78730.0,66682.0,4500.0,4100.0,4208.0,3000.0,2300.0,1800.0,0,0,1,1,0,0,0,0,1,0,0
160000.0,51.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,63406.0,64176.0,2348.0,2447.0,10968.0,10934.0,2901.0,2348.0,2447.0,10968.0,531.0,208.0,0,0,1,1,0,0,0,1,0,0,0
180000.0,39.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,444.0,182.0,0.0,0.0,0.0,444.0,182.0,0.0,0.0,0.0,540.0,0,1,0,1,0,0,0,0,1,0,0
20000.0,31.0,0.0,0.0,-1.0,-1.0,-1.0,-2.0,5526.0,5561.0,2935.0,5909.0,0.0,0.0,1032.0,2938.0,6039.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0,0
340000.0,38.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,660.0,1131.0,291.0,291.0,291.0,291.0,1131.0,291.0,291.0,291.0,291.0,8048.0,0,1,0,0,0,1,0,0,1,0,0
150000.0,41.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3275.0,1105.0,0.0,0.0,0.0,300.0,1105.0,0.0,0.0,0.0,300.0,0.0,0,0,1,1,0,0,0,1,0,0,0
200000.0,31.0,-1.0,-1.0,0.0,0.0,0.0,2.0,2126.0,99787.0,194779.0,194179.0,164444.0,83277.0,99787.0,100000.0,0.0,83277.0,0.0,77325.0,0,0,1,0,0,1,0,0,1,0,0
200000.0,39.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,2277.0,16002.0,13207.0,8738.0,6471.0,2723.0,16021.0,1005.0,185.0,6482.0,2731.0,3974.0,0,0,1,1,0,0,0,0,1,0,0
180000.0,55.0,-1.0,0.0,0.0,0.0,0.0,0.0,52824.0,53165.0,54842.0,54868.0,56286.0,56621.0,2000.0,3002.0,3000.0,2300.0,2345.0,2000.0,0,0,1,0,0,1,0,0,1,0,0
500000.0,35.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5925.0,11175.0,21176.0,5086.0,9552.0,14389.0,11194.0,21193.0,5094.0,9563.0,14403.0,5233.0,0,1,0,1,0,0,0,0,1,0,0
170000.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,163452.0,163148.0,161315.0,164366.0,124387.0,120529.0,7300.0,8000.0,7800.0,4600.0,5000.0,5100.0,0,0,1,0,0,1,0,1,0,0,0
340000.0,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32488.0,42449.0,30042.0,28987.0,13104.0,59204.0,42552.0,30084.0,29033.0,13120.0,59273.0,1241.0,0,0,1,1,0,0,0,0,1,0,0
20000.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,19247.0,18055.0,2059.0,2576.0,1834.0,1092.0,2500.0,1100.0,1500.0,200.0,200.0,942.0,0,1,0,1,0,0,0,0,1,0,0
20000.0,28.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,12031.0,13446.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,612.0,0,0,1,1,0,0,0,0,1,0,0
260000.0,35.0,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,8500.0,2890.0,210.0,0.0,0.0,8500.0,2890.0,210.0,48000.0,0,0,1,0,1,0,0,0,1,0,0
180000.0,33.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,4500.0,2580.0,178.0,1500.0,0.0,1118.0,2580.0,178.0,1500.0,0.0,1118.0,1331.0,0,0,1,1,0,0,0,0,1,0,0
300000.0,31.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,62198.0,35674.0,34979.0,510.0,2166.0,765.0,1600.0,2600.0,510.0,903.0,765.0,773.0,0,1,0,0,1,0,0,0,1,0,0
70000.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,68532.0,69475.0,69582.0,69589.0,68728.0,69304.0,3300.0,3100.0,2800.0,2600.0,2940.0,3000.0,0,0,1,1,0,0,0,1,0,0,0
200000.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2500.0,0.0,5448.0,632.0,0.0,646.0,0.0,5448.0,632.0,0.0,646.0,0.0,0,0,1,0,1,0,0,1,0,0,0
500000.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,50140.0,45984.0,44584.0,25402.0,21140.0,16072.0,1862.0,1593.0,1538.0,835.0,451.0,553.0,0,1,0,1,0,0,0,0,1,0,0
80000.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,80998.0,63184.0,58346.0,56361.0,55933.0,56936.0,4500.0,1973.0,3000.0,5000.0,2100.0,3200.0,0,0,1,0,1,0,0,0,1,0,0
70000.0,51.0,2.0,2.0,2.0,2.0,2.0,2.0,43913.0,44911.0,45772.0,46611.0,47508.0,48476.0,2000.0,1900.0,1900.0,1800.0,1900.0,1900.0,0,0,1,0,1,0,0,1,0,0,0
70000.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,66946.0,67741.0,68790.0,68523.0,29163.0,29247.0,3007.0,3248.0,2661.0,1135.0,1160.0,1169.0,0,0,1,0,1,0,0,1,0,0,0
