id,default_probability,explainability,variables,threshold,looks_defaulter
17253,0.8705365,"{'LIMIT_BAL': -0.07000000029802322, 'AGE': 0.009999999776482582, 'PAY_0': 1.0099999904632568, 'PAY_2': 0.550000011920929, 'PAY_3': 0.25999999046325684, 'PAY_4': -0.03999999910593033, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.009999999776482582, 'BILL_AMT1': -0.009999999776482582, 'BILL_AMT2': 0.03999999910593033, 'BILL_AMT3': 0.05999999865889549, 'BILL_AMT4': 0.05999999865889549, 'BILL_AMT5': -0.0, 'BILL_AMT6': 0.029999999329447746, 'PAY_AMT1': -0.05000000074505806, 'PAY_AMT2': 0.12999999523162842, 'PAY_AMT3': -0.029999999329447746, 'PAY_AMT4': -0.019999999552965164, 'PAY_AMT5': 0.019999999552965164, 'PAY_AMT6': -0.019999999552965164, 'SEX_1': -0.0, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.0, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': 0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.029999999329447746, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 3, 'MARRIAGE': 1, 'LIMIT_BAL': 150000, 'AGE': 39, 'PAY_0': 2, 'PAY_2': 2, 'PAY_3': 2, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 151664, 'BILL_AMT2': 153994, 'BILL_AMT3': 147038, 'BILL_AMT4': 122498, 'BILL_AMT5': 75782, 'BILL_AMT6': 71306, 'PAY_AMT1': 6300, 'PAY_AMT2': 0, 'PAY_AMT3': 5000, 'PAY_AMT4': 3000, 'PAY_AMT5': 3000, 'PAY_AMT6': 3000}",0.5720118284225464,True
23427,0.87708414,"{'LIMIT_BAL': 0.2199999988079071, 'AGE': -0.019999999552965164, 'PAY_0': 1.0, 'PAY_2': 0.49000000953674316, 'PAY_3': 0.18000000715255737, 'PAY_4': -0.03999999910593033, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.009999999776482582, 'BILL_AMT1': -0.05999999865889549, 'BILL_AMT2': 0.009999999776482582, 'BILL_AMT3': 0.019999999552965164, 'BILL_AMT4': -0.0, 'BILL_AMT5': -0.0, 'BILL_AMT6': -0.019999999552965164, 'PAY_AMT1': 0.009999999776482582, 'PAY_AMT2': 0.11999999731779099, 'PAY_AMT3': 0.009999999776482582, 'PAY_AMT4': 0.07000000029802322, 'PAY_AMT5': -0.009999999776482582, 'PAY_AMT6': 0.03999999910593033, 'SEX_1': -0.019999999552965164, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.0, 'EDUCATION_2': -0.0, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.019999999552965164, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 20000, 'AGE': 29, 'PAY_0': 2, 'PAY_2': 2, 'PAY_3': 2, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 19098, 'BILL_AMT2': 19953, 'BILL_AMT3': 18756, 'BILL_AMT4': 19968, 'BILL_AMT5': 15333, 'BILL_AMT6': 10056, 'PAY_AMT1': 1474, 'PAY_AMT2': 0, 'PAY_AMT3': 2403, 'PAY_AMT4': 0, 'PAY_AMT5': 6000, 'PAY_AMT6': 0}",0.5720118284225464,True
28726,0.19093572,"{'LIMIT_BAL': -0.1899999976158142, 'AGE': -0.009999999776482582, 'PAY_0': -0.23999999463558197, 'PAY_2': -0.17000000178813934, 'PAY_3': -0.05000000074505806, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.009999999776482582, 'BILL_AMT1': 0.07000000029802322, 'BILL_AMT2': -0.05000000074505806, 'BILL_AMT3': 0.009999999776482582, 'BILL_AMT4': -0.03999999910593033, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': -0.12999999523162842, 'PAY_AMT2': -0.14000000059604645, 'PAY_AMT3': -0.11999999731779099, 'PAY_AMT4': -0.17000000178813934, 'PAY_AMT5': -0.0, 'PAY_AMT6': -0.09000000357627869, 'SEX_1': -0.0, 'SEX_2': -0.019999999552965164, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': -0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.05000000074505806, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 1, 'MARRIAGE': 1, 'LIMIT_BAL': 200000, 'AGE': 37, 'PAY_0': -1, 'PAY_2': -1, 'PAY_3': 0, 'PAY_4': -1, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 1382, 'BILL_AMT2': 23942, 'BILL_AMT3': 18143, 'BILL_AMT4': 11770, 'BILL_AMT5': 22155, 'BILL_AMT6': 13235, 'PAY_AMT1': 23994, 'PAY_AMT2': 10112, 'PAY_AMT3': 11770, 'PAY_AMT4': 12155, 'PAY_AMT5': 3000, 'PAY_AMT6': 30075}",0.5720118284225464,False
11112,0.3626615,"{'LIMIT_BAL': -0.12999999523162842, 'AGE': -0.019999999552965164, 'PAY_0': -0.17000000178813934, 'PAY_2': -0.12999999523162842, 'PAY_3': -0.05999999865889549, 'PAY_4': -0.05000000074505806, 'PAY_5': -0.05999999865889549, 'PAY_6': -0.03999999910593033, 'BILL_AMT1': 0.07999999821186066, 'BILL_AMT2': 0.03999999910593033, 'BILL_AMT3': 0.05000000074505806, 'BILL_AMT4': -0.0, 'BILL_AMT5': -0.029999999329447746, 'BILL_AMT6': 0.009999999776482582, 'PAY_AMT1': 0.17000000178813934, 'PAY_AMT2': -0.07000000029802322, 'PAY_AMT3': -0.05999999865889549, 'PAY_AMT4': -0.10000000149011612, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': 0.05000000074505806, 'SEX_1': 0.009999999776482582, 'SEX_2': 0.009999999776482582, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.0, 'MARRIAGE_2': -0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 500000, 'AGE': 37, 'PAY_0': -1, 'PAY_2': -1, 'PAY_3': -1, 'PAY_4': -1, 'PAY_5': -1, 'PAY_6': -1, 'BILL_AMT1': 3214, 'BILL_AMT2': 0, 'BILL_AMT3': 3030, 'BILL_AMT4': 1167, 'BILL_AMT5': 2255, 'BILL_AMT6': 0, 'PAY_AMT1': 0, 'PAY_AMT2': 3030, 'PAY_AMT3': 1167, 'PAY_AMT4': 2255, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,False
27614,0.79058963,"{'LIMIT_BAL': 0.019999999552965164, 'AGE': -0.0, 'PAY_0': 0.009999999776482582, 'PAY_2': 0.5799999833106995, 'PAY_3': -0.029999999329447746, 'PAY_4': -0.03999999910593033, 'PAY_5': 0.2199999988079071, 'PAY_6': 0.3100000023841858, 'BILL_AMT1': 0.03999999910593033, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': 0.019999999552965164, 'BILL_AMT4': -0.009999999776482582, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': 0.12999999523162842, 'PAY_AMT2': -0.0, 'PAY_AMT3': 0.009999999776482582, 'PAY_AMT4': 0.07000000029802322, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': 0.05999999865889549, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.0, 'EDUCATION_2': 0.019999999552965164, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.019999999552965164, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 2, 'LIMIT_BAL': 100000, 'AGE': 26, 'PAY_0': 1, 'PAY_2': 2, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 2, 'PAY_6': 2, 'BILL_AMT1': 6056, 'BILL_AMT2': 5810, 'BILL_AMT3': 6860, 'BILL_AMT4': 8337, 'BILL_AMT5': 8054, 'BILL_AMT6': 8921, 'PAY_AMT1': 0, 'PAY_AMT2': 1150, 'PAY_AMT3': 1600, 'PAY_AMT4': 0, 'PAY_AMT5': 1000, 'PAY_AMT6': 0}",0.5720118284225464,True
9537,0.26641795,"{'LIMIT_BAL': -0.1599999964237213, 'AGE': -0.009999999776482582, 'PAY_0': -0.23999999463558197, 'PAY_2': -0.1599999964237213, 'PAY_3': -0.03999999910593033, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': -0.07000000029802322, 'BILL_AMT2': 0.12999999523162842, 'BILL_AMT3': 0.03999999910593033, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': 0.029999999329447746, 'PAY_AMT1': -0.14000000059604645, 'PAY_AMT2': -0.05000000074505806, 'PAY_AMT3': -0.05000000074505806, 'PAY_AMT4': -0.07000000029802322, 'PAY_AMT5': 0.0, 'PAY_AMT6': -0.009999999776482582, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.03999999910593033, 'EDUCATION_3': -0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 2, 'LIMIT_BAL': 240000, 'AGE': 26, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 138859, 'BILL_AMT2': 136521, 'BILL_AMT3': 135459, 'BILL_AMT4': 117308, 'BILL_AMT5': 107928, 'BILL_AMT6': 103799, 'PAY_AMT1': 5308, 'PAY_AMT2': 4915, 'PAY_AMT3': 4100, 'PAY_AMT4': 4000, 'PAY_AMT5': 4002, 'PAY_AMT6': 4000}",0.5720118284225464,False
7108,0.52896607,"{'LIMIT_BAL': -0.009999999776482582, 'AGE': -0.029999999329447746, 'PAY_0': 0.11999999731779099, 'PAY_2': -0.11999999731779099, 'PAY_3': -0.07999999821186066, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.05000000074505806, 'BILL_AMT1': 0.10999999940395355, 'BILL_AMT2': 0.019999999552965164, 'BILL_AMT3': -0.019999999552965164, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': 0.029999999329447746, 'BILL_AMT6': -0.0, 'PAY_AMT1': -0.009999999776482582, 'PAY_AMT2': 0.0, 'PAY_AMT3': 0.18000000715255737, 'PAY_AMT4': 0.11999999731779099, 'PAY_AMT5': 0.029999999329447746, 'PAY_AMT6': 0.05999999865889549, 'SEX_1': -0.019999999552965164, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 100000, 'AGE': 28, 'PAY_0': 1, 'PAY_2': -1, 'PAY_3': -1, 'PAY_4': -2, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': 290, 'BILL_AMT2': 930, 'BILL_AMT3': 977, 'BILL_AMT4': 0, 'BILL_AMT5': 0, 'BILL_AMT6': 0, 'PAY_AMT1': 1534, 'PAY_AMT2': 977, 'PAY_AMT3': 0, 'PAY_AMT4': 0, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,False
16736,0.29653442,"{'LIMIT_BAL': 0.2199999988079071, 'AGE': -0.019999999552965164, 'PAY_0': -0.25, 'PAY_2': -0.14000000059604645, 'PAY_3': -0.03999999910593033, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.03999999910593033, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': -0.09000000357627869, 'BILL_AMT2': -0.029999999329447746, 'BILL_AMT3': 0.0, 'BILL_AMT4': 0.0, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': -0.029999999329447746, 'PAY_AMT1': -0.14000000059604645, 'PAY_AMT2': -0.20000000298023224, 'PAY_AMT3': -0.10000000149011612, 'PAY_AMT4': -0.07000000029802322, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': -0.019999999552965164, 'SEX_1': 0.019999999552965164, 'SEX_2': 0.029999999329447746, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.029999999329447746, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.03999999910593033, 'MARRIAGE_2': 0.05999999865889549, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 50000, 'AGE': 30, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 48591, 'BILL_AMT2': 37944, 'BILL_AMT3': 50135, 'BILL_AMT4': 49526, 'BILL_AMT5': 19686, 'BILL_AMT6': 19374, 'PAY_AMT1': 12000, 'PAY_AMT2': 13000, 'PAY_AMT3': 5000, 'PAY_AMT4': 4010, 'PAY_AMT5': 6000, 'PAY_AMT6': 3000}",0.5720118284225464,False
6119,0.309163,"{'LIMIT_BAL': -0.17000000178813934, 'AGE': -0.029999999329447746, 'PAY_0': -0.20000000298023224, 'PAY_2': -0.15000000596046448, 'PAY_3': -0.05000000074505806, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.05999999865889549, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': 0.05000000074505806, 'BILL_AMT2': 0.03999999910593033, 'BILL_AMT3': -0.10999999940395355, 'BILL_AMT4': -0.009999999776482582, 'BILL_AMT5': -0.029999999329447746, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': 0.009999999776482582, 'PAY_AMT2': 0.11999999731779099, 'PAY_AMT3': 0.12999999523162842, 'PAY_AMT4': -0.18000000715255737, 'PAY_AMT5': 0.009999999776482582, 'PAY_AMT6': -0.029999999329447746, 'SEX_1': 0.019999999552965164, 'SEX_2': 0.009999999776482582, 'EDUCATION_1': -0.019999999552965164, 'EDUCATION_2': -0.0, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.0, 'MARRIAGE_2': -0.029999999329447746, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 360000, 'AGE': 29, 'PAY_0': -1, 'PAY_2': -1, 'PAY_3': -1, 'PAY_4': -2, 'PAY_5': -1, 'PAY_6': 0, 'BILL_AMT1': 2273, 'BILL_AMT2': 1170, 'BILL_AMT3': 0, 'BILL_AMT4': 0, 'BILL_AMT5': 7972, 'BILL_AMT6': 8275, 'PAY_AMT1': 1175, 'PAY_AMT2': 0, 'PAY_AMT3': 0, 'PAY_AMT4': 7972, 'PAY_AMT5': 435, 'PAY_AMT6': 2947}",0.5720118284225464,False
23257,0.31065512,"{'LIMIT_BAL': -0.17000000178813934, 'AGE': 0.029999999329447746, 'PAY_0': -0.20999999344348907, 'PAY_2': -0.20000000298023224, 'PAY_3': -0.05999999865889549, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.05000000074505806, 'PAY_6': -0.07000000029802322, 'BILL_AMT1': 0.17000000178813934, 'BILL_AMT2': -0.019999999552965164, 'BILL_AMT3': -0.05000000074505806, 'BILL_AMT4': -0.029999999329447746, 'BILL_AMT5': -0.019999999552965164, 'BILL_AMT6': -0.03999999910593033, 'PAY_AMT1': 0.029999999329447746, 'PAY_AMT2': 0.03999999910593033, 'PAY_AMT3': -0.07000000029802322, 'PAY_AMT4': 0.07000000029802322, 'PAY_AMT5': -0.019999999552965164, 'PAY_AMT6': -0.03999999910593033, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.0, 'EDUCATION_2': 0.03999999910593033, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.0, 'MARRIAGE_2': -0.009999999776482582, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 2, 'LIMIT_BAL': 200000, 'AGE': 46, 'PAY_0': -2, 'PAY_2': -2, 'PAY_3': -2, 'PAY_4': -2, 'PAY_5': -2, 'PAY_6': -2, 'BILL_AMT1': 430, 'BILL_AMT2': 430, 'BILL_AMT3': 430, 'BILL_AMT4': 5241, 'BILL_AMT5': 430, 'BILL_AMT6': 59415, 'PAY_AMT1': 430, 'PAY_AMT2': 430, 'PAY_AMT3': 5241, 'PAY_AMT4': 439, 'PAY_AMT5': 59415, 'PAY_AMT6': 1999}",0.5720118284225464,False
4502,0.30086493,"{'LIMIT_BAL': -0.20999999344348907, 'AGE': -0.009999999776482582, 'PAY_0': -0.23000000417232513, 'PAY_2': -0.14000000059604645, 'PAY_3': -0.019999999552965164, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.07000000029802322, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': 0.05999999865889549, 'BILL_AMT2': -0.03999999910593033, 'BILL_AMT3': -0.0, 'BILL_AMT4': -0.029999999329447746, 'BILL_AMT5': -0.029999999329447746, 'BILL_AMT6': -0.0, 'PAY_AMT1': -0.009999999776482582, 'PAY_AMT2': 0.019999999552965164, 'PAY_AMT3': -0.009999999776482582, 'PAY_AMT4': -0.20000000298023224, 'PAY_AMT5': 0.0, 'PAY_AMT6': 0.05000000074505806, 'SEX_1': 0.029999999329447746, 'SEX_2': 0.03999999910593033, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.029999999329447746, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 180000, 'AGE': 36, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': -1, 'PAY_6': -1, 'BILL_AMT1': 4524, 'BILL_AMT2': 6435, 'BILL_AMT3': 6894, 'BILL_AMT4': 8292, 'BILL_AMT5': 21866, 'BILL_AMT6': 0, 'PAY_AMT1': 2000, 'PAY_AMT2': 1200, 'PAY_AMT3': 2000, 'PAY_AMT4': 21866, 'PAY_AMT5': 0, 'PAY_AMT6': 0}",0.5720118284225464,False
15432,0.23775126,"{'LIMIT_BAL': -0.17000000178813934, 'AGE': -0.019999999552965164, 'PAY_0': -0.25, 'PAY_2': -0.17000000178813934, 'PAY_3': -0.029999999329447746, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': -0.07999999821186066, 'BILL_AMT2': 0.05999999865889549, 'BILL_AMT3': -0.019999999552965164, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': 0.0, 'PAY_AMT1': -0.07000000029802322, 'PAY_AMT2': -0.17000000178813934, 'PAY_AMT3': -0.05999999865889549, 'PAY_AMT4': -0.019999999552965164, 'PAY_AMT5': -0.0, 'PAY_AMT6': -0.009999999776482582, 'SEX_1': 0.019999999552965164, 'SEX_2': 0.009999999776482582, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.019999999552965164, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.03999999910593033, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 1, 'EDUCATION': 2, 'MARRIAGE': 2, 'LIMIT_BAL': 150000, 'AGE': 28, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 134218, 'BILL_AMT2': 118580, 'BILL_AMT3': 95916, 'BILL_AMT4': 82867, 'BILL_AMT5': 58995, 'BILL_AMT6': 59799, 'PAY_AMT1': 4465, 'PAY_AMT2': 10629, 'PAY_AMT3': 3500, 'PAY_AMT4': 1833, 'PAY_AMT5': 1886, 'PAY_AMT6': 1610}",0.5720118284225464,False
23399,0.5019674,"{'LIMIT_BAL': -0.15000000596046448, 'AGE': -0.029999999329447746, 'PAY_0': -0.20000000298023224, 'PAY_2': 0.6000000238418579, 'PAY_3': -0.11999999731779099, 'PAY_4': -0.05000000074505806, 'PAY_5': -0.09000000357627869, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': 0.12999999523162842, 'BILL_AMT2': 0.029999999329447746, 'BILL_AMT3': 0.009999999776482582, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': -0.05000000074505806, 'BILL_AMT6': 0.009999999776482582, 'PAY_AMT1': 0.10000000149011612, 'PAY_AMT2': 0.03999999910593033, 'PAY_AMT3': -0.019999999552965164, 'PAY_AMT4': -0.10999999940395355, 'PAY_AMT5': -0.05000000074505806, 'PAY_AMT6': -0.009999999776482582, 'SEX_1': -0.009999999776482582, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': 0.0, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.009999999776482582, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 180000, 'AGE': 32, 'PAY_0': -1, 'PAY_2': 2, 'PAY_3': -1, 'PAY_4': -1, 'PAY_5': -1, 'PAY_6': -1, 'BILL_AMT1': 3305, 'BILL_AMT2': 1649, 'BILL_AMT3': 1473, 'BILL_AMT4': 1473, 'BILL_AMT5': 2705, 'BILL_AMT6': 1473, 'PAY_AMT1': 0, 'PAY_AMT2': 1473, 'PAY_AMT3': 1473, 'PAY_AMT4': 2705, 'PAY_AMT5': 1473, 'PAY_AMT6': 1473}",0.5720118284225464,False
3329,0.18979695,"{'LIMIT_BAL': -0.3499999940395355, 'AGE': -0.009999999776482582, 'PAY_0': -0.25, 'PAY_2': -0.15000000596046448, 'PAY_3': -0.03999999910593033, 'PAY_4': -0.05999999865889549, 'PAY_5': -0.05999999865889549, 'PAY_6': -0.029999999329447746, 'BILL_AMT1': -0.10999999940395355, 'BILL_AMT2': 0.0, 'BILL_AMT3': -0.03999999910593033, 'BILL_AMT4': -0.019999999552965164, 'BILL_AMT5': -0.009999999776482582, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': -0.11999999731779099, 'PAY_AMT2': -0.05999999865889549, 'PAY_AMT3': -0.05999999865889549, 'PAY_AMT4': -0.05000000074505806, 'PAY_AMT5': -0.03999999910593033, 'PAY_AMT6': 0.029999999329447746, 'SEX_1': -0.019999999552965164, 'SEX_2': -0.019999999552965164, 'EDUCATION_1': 0.009999999776482582, 'EDUCATION_2': 0.009999999776482582, 'EDUCATION_3': -0.009999999776482582, 'EDUCATION_4': 0.0, 'MARRIAGE_1': 0.009999999776482582, 'MARRIAGE_2': 0.019999999552965164, 'MARRIAGE_3': 0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 2, 'MARRIAGE': 1, 'LIMIT_BAL': 500000, 'AGE': 39, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': 0, 'PAY_4': 0, 'PAY_5': 0, 'PAY_6': 0, 'BILL_AMT1': 146700, 'BILL_AMT2': 126765, 'BILL_AMT3': 107965, 'BILL_AMT4': 89339, 'BILL_AMT5': 67854, 'BILL_AMT6': 54918, 'PAY_AMT1': 4585, 'PAY_AMT2': 3789, 'PAY_AMT3': 3942, 'PAY_AMT4': 2433, 'PAY_AMT5': 10000, 'PAY_AMT6': 762}",0.5720118284225464,False
6902,0.288873,"{'LIMIT_BAL': -0.07999999821186066, 'AGE': 0.0, 'PAY_0': -0.23000000417232513, 'PAY_2': -0.1599999964237213, 'PAY_3': -0.07000000029802322, 'PAY_4': -0.07000000029802322, 'PAY_5': -0.029999999329447746, 'PAY_6': -0.019999999552965164, 'BILL_AMT1': 0.05000000074505806, 'BILL_AMT2': 0.25999999046325684, 'BILL_AMT3': 0.0, 'BILL_AMT4': -0.0, 'BILL_AMT5': -0.029999999329447746, 'BILL_AMT6': -0.009999999776482582, 'PAY_AMT1': -0.1599999964237213, 'PAY_AMT2': -0.0, 'PAY_AMT3': -0.05999999865889549, 'PAY_AMT4': -0.09000000357627869, 'PAY_AMT5': -0.0, 'PAY_AMT6': -0.11999999731779099, 'SEX_1': -0.0, 'SEX_2': -0.009999999776482582, 'EDUCATION_1': -0.009999999776482582, 'EDUCATION_2': -0.029999999329447746, 'EDUCATION_3': -0.0, 'EDUCATION_4': 0.0, 'MARRIAGE_1': -0.009999999776482582, 'MARRIAGE_2': -0.019999999552965164, 'MARRIAGE_3': -0.0, 'MARRIAGE_4': 0.0}","{'SEX': 2, 'EDUCATION': 1, 'MARRIAGE': 2, 'LIMIT_BAL': 300000, 'AGE': 26, 'PAY_0': 0, 'PAY_2': 0, 'PAY_3': -1, 'PAY_4': -1, 'PAY_5': 0, 'PAY_6': -1, 'BILL_AMT1': 293554, 'BILL_AMT2': 291421, 'BILL_AMT3': 3760, 'BILL_AMT4': 3359, 'BILL_AMT5': 10670, 'BILL_AMT6': 2969, 'PAY_AMT1': 7877, 'PAY_AMT2': 5016, 'PAY_AMT3': 5008, 'PAY_AMT4': 10032, 'PAY_AMT5': 2977, 'PAY_AMT6': 11875}",0.5720118284225464,False
